employee_id,first_name,last_name,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,hire_date,term_date,term_type,term_reason,active_status
463445344,Inger,Mushart,Marketing,Advertising,8236942363,7411781974,1949400041,12104572130,Individual Contributor,71526,19-10-2014,,,,1
470961240,Gates,Hizir,Sales,Sales Operations,2305445429,5701309242,12104572130,,Team Lead,66036,31-05-2014,,,,1
471195377,Waldo,Britee,R&D,Product Design,4114386212,1672606048,3792599203,12104572130,Individual Contributor,69329,27-01-2018,,,,1
471418613,Winfield,Belliveau,Software,QA,6419439753,965981223,226422921,12104572130,Individual Contributor,85748,23-05-2015,,,,1
471882513,Garry,Tale,Marketing,Public Relations,2668671041,776913542,1949400041,12104572130,Individual Contributor,62611,08-04-2015,,,,1
477041826,Hersch,Clavering,Finance,Financial Planning,6736812713,6043081030,6641422960,12104572130,Individual Contributor,64043,24-09-2013,,,,1
477727380,Birgit,Leport,Sales,Business Development,5181418128,8141465627,4098218245,12104572130,Individual Contributor,76651,23-02-2018,,,,1
478432742,Pavlov,Bonney,Sales,Business Development,5044231817,81223024,4098218245,12104572130,Individual Contributor,60839,23-06-2020,,,,1
479745176,Sheffie,Geely,Administration,Travel,2749334301,6497597529,12104572130,,Team Lead,60038,03-05-2014,,,,1
484307588,Aveline,Niessen,HR,Recruiting,7136656104,4430186240,8377149542,12104572130,Individual Contributor,56092,06-02-2021,,,,1
489809093,Stanislas,Theunissen,Marketing,Advertising,6637306671,5584969996,2813655685,12104572130,Individual Contributor,69444,13-12-2016,,,,1
489901173,Dynah,Lockart,HR,Recruiting,9237096765,1871591752,12104572130,,Team Lead,74919,10-04-2014,,,,1
491010422,Timmie,Shord,Marketing,Marketing Research,3894620932,5584969996,1949400041,12104572130,Individual Contributor,91705,20-05-2012,,,,1
494018015,Sherlock,Jephcott,Software,Software Development,4547308100,1371430516,21007178,12104572130,Individual Contributor,71098,03-10-2014,,,,1
497634368,Marty,Hogsden,Software,Software Development,4935607662,5942974370,12104572130,,Team Lead,113301,07-10-2013,,,,1
497964008,Beale,Shoebottom,HR,Benefits,5221215448,4348267022,3315940256,12104572130,Individual Contributor,81744,16-01-2016,,,,1
498807705,Caddric,Arstall,Customer Service,Customer Support,114604934,5719467697,9657388599,12104572130,Individual Contributor,72503,26-08-2017,,,,1
500142684,Mirna,Geydon,Software,Technical Support,9617891304,9777908582,3159687889,12104572130,Individual Contributor,87659,20-08-2017,,,,1
500238634,Agnese,Sergean,Procurement,Supply Chain,7254128062,7582291716,4284772434,12104572130,Individual Contributor,64570,04-02-2017,,,,1
500369130,Urbain,Poundsford,Software,Technical Support,7357925070,12104572130,,,Manager,112886,12-04-2019,,,,1
503182592,Bryanty,Brims,Administration,Travel,2840761127,3529946098,12104572130,,Team Lead,74060,07-04-2012,,,,1
503942843,Bette-ann,Readett,Finance,Auditing,1461189915,3913723636,6022803528,12104572130,Individual Contributor,63295,14-01-2015,,,,1
507648231,Susy,Vasyushkhin,Software,Software Development,1261309781,1280971696,3902693036,12104572130,Individual Contributor,70611,22-08-2018,20-09-2019,Voluntary,More flexible benefits,0
522436485,Denny,Officer,Software,Software Development,259741855,12104572130,,,Manager,118663,15-09-2017,03-08-2019,Voluntary,Found a better opportunity,0
523283768,Stephie,Duny,Software,QA,9666212537,4097584094,1327507817,12104572130,Individual Contributor,82525,26-09-2018,,,,1
526811388,Donnie,Huskisson,Marketing,Marketing Research,7047046426,3567515372,9743222543,12104572130,Individual Contributor,88338,27-10-2017,,,,1
527818833,Peder,Hallyburton,R&D,Research,4549900708,1424199297,12104572130,,Team Lead,78496,12-12-2019,08-11-2020,Voluntary,Found a better opportunity,0
529835021,Matteo,Henriksson,Operations,Logistics,5194718228,3966372359,9452810041,12104572130,Individual Contributor,69166,13-04-2018,,,,1
530315495,Oralia,Cristofolini,Marketing,Advertising,3285517914,3471383792,4092540016,12104572130,Individual Contributor,65786,14-11-2012,,,,1
533300383,Ingrim,Boshell,HR,Benefits,3332512175,8855479112,8377149542,12104572130,Individual Contributor,61983,18-07-2016,05-05-2017,Involuntary,Termination for cause,0
537794573,Vasili,Roswarn,Operations,Project Management,4729374587,2308855907,8488156355,12104572130,Individual Contributor,63619,19-11-2013,,,,1
541129126,Alanna,Sterland,Sales,Sales Operations,6843610689,4586655743,3664844848,12104572130,Individual Contributor,72052,28-04-2017,,,,1
541575038,Fey,Thayre,Procurement,Procurement,161461539,1055062301,4284772434,12104572130,Individual Contributor,75269,12-12-2018,,,,1
541729008,Ula,Signore,Product Development,Project Management,7928121193,5996672506,2316448272,12104572130,Individual Contributor,92642,06-08-2013,,,,1
543141382,Park,Hambling,Sales,Business Development,7666588458,4586655743,390131335,12104572130,Individual Contributor,62302,26-05-2013,,,,1
544922857,Jacqueline,Yerrington,Sales,Sales Operations,6284193546,9743876877,3142852362,12104572130,Individual Contributor,72519,22-12-2020,,,,1
546049359,Seymour,Hyndley,HR,Benefits,2545467500,4506693985,3315940256,12104572130,Individual Contributor,72154,07-06-2018,,,,1
549775725,Wenona,Hars,Administration,Facilities,7922516714,12104572130,,,Manager,65222,05-01-2021,,,,1
553730775,Marleen,Beazleigh,Sales,Sales Operations,1423323651,4566010041,2188325953,12104572130,Individual Contributor,61998,30-01-2012,04-11-2012,Voluntary,More flexible benefits,0
554631553,Jonathan,Bleythin,Legal,Corporate Law,6890254047,7038178543,6102968019,12104572130,Individual Contributor,102980,26-10-2014,,,,1
559002469,Florina,Gooderick,Sales,Business Development,1475678311,5426155896,4932459135,12104572130,Individual Contributor,74958,13-09-2021,16-10-2021,Involuntary,Budget cuts,0
559504522,Adelle,Pharoah,HR,Training,8012519959,7418359847,3315940256,12104572130,Individual Contributor,66463,19-08-2012,,,,1
561512705,Florette,Doby,Product Development,Project Management,4549854048,3438576425,4754231337,12104572130,Individual Contributor,76835,09-09-2015,30-06-2017,Voluntary,Better salary,0
562204659,Weidar,Feehily,Software,Technical Support,1857304825,9900405594,5942974370,12104572130,Individual Contributor,56553,30-06-2014,12-06-2015,Voluntary,Found a better opportunity,0
563025669,Jeremiah,Serjeant,Finance,Accounting,6207339267,1672001344,8996729135,12104572130,Individual Contributor,76659,28-04-2013,,,,1
564124995,Alon,Byneth,Procurement,Supply Chain,6486351829,6827380667,584122183,12104572130,Individual Contributor,69543,28-05-2019,,,,1
567843615,Murray,Gribben,Operations,Project Management,4987810981,5721091419,8488156355,12104572130,Individual Contributor,68760,01-07-2012,,,,1
571560532,Iris,Darwin,Customer Service,Customer Support,9191905228,5719467697,9657388599,12104572130,Individual Contributor,45588,26-03-2015,,,,1
571763917,Clio,Whitfield,Software,Software Development,1880200034,9839227290,259741855,12104572130,Individual Contributor,78024,21-03-2014,,,,1
572085668,Liane,Shawyers,Sales,Business Development,7550718163,7245393338,390131335,12104572130,Individual Contributor,78923,26-11-2021,,,,1
574484177,Dalis,Sinton,R&D,Product Design,3314524903,12104572130,,,Manager,96375,20-08-2015,,,,1
577904559,Ange,Houlahan,Sales,Sales Operations,6531988791,5426155896,3142852362,12104572130,Individual Contributor,64939,05-03-2016,07-02-2018,Voluntary,Found a better opportunity,0
579723281,Anjanette,Christoffersen,Operations,Logistics,5200766814,5721091419,1740357466,12104572130,Individual Contributor,75298,05-09-2014,,,,1
582378211,Avery,Cottham,Finance,Auditing,4509773399,5400546882,12104572130,,Team Lead,100145,25-08-2013,,,,1
584122183,Ramon,Crankshaw,Procurement,Procurement,12104572130,,,,Director,76289,29-03-2020,,,,1
585794964,Petronella,Bedford,Software,QA,6969442245,3392502096,9368442131,12104572130,Individual Contributor,95950,06-08-2014,,,,1
587199729,Madelaine,Feyer,Software,Technical Support,9149386020,3392502096,259741855,12104572130,Individual Contributor,81905,24-06-2014,,,,1
588773955,Julius,Barthod,Legal,Intellectual Property,8996200527,3506070575,6102968019,12104572130,Individual Contributor,86988,17-07-2014,31-07-2016,Voluntary,Found a better opportunity,0
589689537,Taylor,Gedge,Sales,Sales Operations,5898696889,9588662057,8057668487,12104572130,Individual Contributor,83291,24-11-2019,27-10-2021,Involuntary,Performance,0
591805940,Reagan,Pilbeam,Customer Service,Customer Support,9657388599,12104572130,,,Manager,79087,24-09-2019,09-10-2021,Voluntary,Career change,0
601033882,Zack,Nilles,Procurement,Procurement,1144778675,8886609535,584122183,12104572130,Individual Contributor,55142,05-08-2014,,,,1
603055282,Efrem,Lerway,Marketing,Advertising,3007781589,7411781974,2813655685,12104572130,Individual Contributor,62921,26-10-2017,,,,1
605118435,Anatole,Knutsen,Marketing,Public Relations,2884263685,1949400041,12104572130,,Team Lead,76680,20-10-2018,,,,1
610951949,Mirilla,Gartshore,Administration,Executive Assistants,2350971114,1133455702,8652820129,12104572130,Individual Contributor,52512,28-06-2013,,,,1
611183161,Genny,Peters,Software,QA,9293014412,1900946112,1327507817,12104572130,Individual Contributor,86992,29-02-2012,,,,1
612146832,Maurice,Toms,HR,Recruiting,3335588954,9487817572,8421163041,12104572130,Individual Contributor,57476,10-03-2014,,,,1
612506501,Whit,Headrick,Operations,Logistics,5194718228,1697459633,8488156355,12104572130,Individual Contributor,62877,31-10-2015,,,,1
615530838,Hatti,Gebby,Software,Technical Support,5942974370,12104572130,,,Manager,94134,21-04-2012,,,,1
616702142,Addia,Roskams,Sales,Sales Operations,7550718163,2241679125,5701309242,12104572130,Individual Contributor,57004,22-07-2020,,,,1
618024808,Odilia,Rapkins,R&D,Research,1672606048,3314524903,12104572130,,Team Lead,102241,02-12-2012,,,,1
620080361,Adam,Petrov,HR,Benefits,5221215448,2391682711,8377149542,12104572130,Individual Contributor,79383,07-09-2018,,,,1
621736093,Dennie,Hargitt,Product Development,Product Marketing,2196257370,4889803209,765808111,12104572130,Individual Contributor,88992,08-08-2019,,,,1
622021224,Nobe,Halsall,Sales,Account Management,3855144093,7246033069,5701309242,12104572130,Individual Contributor,72903,07-02-2014,21-02-2015,Involuntary,Company restructuring,0
626385841,Viola,Haysar,HR,Recruiting,5620591359,6064345413,3315940256,12104572130,Individual Contributor,75404,23-09-2013,,,,1
630048313,Rube,Massenhove,HR,Benefits,977946997,5940412697,12104572130,,Team Lead,68892,11-09-2015,,,,1
630667872,Winfred,Laurence,Sales,Account Management,1074347333,12104572130,,,Manager,70782,26-08-2015,,,,1
635914058,Derwin,Chrystal,Marketing,Public Relations,1949400041,12104572130,,,Manager,81373,24-06-2012,25-07-2013,Voluntary,More flexible benefits,0
636774206,Margalit,Sainsbury-Brown,HR,Recruiting,3332512175,2771745961,5940412697,12104572130,Individual Contributor,75048,18-12-2017,,,,1
637102865,Barret,Hyde,Software,QA,5942974370,12104572130,,,Manager,94744,01-06-2013,,,,1
638645357,Cally,Sampson,HR,Recruiting,8416606255,3613728055,5940412697,12104572130,Individual Contributor,80570,06-01-2020,,,,1
639037103,Michale,Stillert,R&D,Research,1490454440,574484177,9928084959,12104572130,Individual Contributor,95877,07-08-2015,,,,1
639815194,Nolan,Patemore,Sales,Account Management,231906979,6002694929,1074347333,12104572130,Individual Contributor,69888,22-10-2013,20-10-2014,Involuntary,Performance,0
641796013,Lyon,Brion,Marketing,Marketing Research,8236942363,1351843841,1949400041,12104572130,Individual Contributor,72334,20-12-2013,,,,1
642542467,Laurie,Mendel,Software,Technical Support,5959242695,12104572130,,,Manager,93324,25-04-2020,,,,1
643558779,Frances,Milton-White,Finance,Financial Planning,1648354202,5350093764,8988913174,12104572130,Individual Contributor,83802,11-09-2016,,,,1
644068278,Lawton,Gibbie,Product Development,Product Marketing,2717456864,6592458020,5207980214,12104572130,Individual Contributor,85376,28-01-2015,,,,1
653854959,Dallis,Kemshell,Operations,Project Management,4398475173,5857782715,8495424892,12104572130,Individual Contributor,84864,09-05-2018,,,,1
659977946,Loralie,Churcher,Software,Software Development,1411913625,4935607662,9451957864,12104572130,Individual Contributor,95934,07-01-2021,,,,1
661520076,Elka,Sinclair,Product Development,Product Marketing,8270405811,6592458020,5207980214,12104572130,Individual Contributor,78692,12-08-2012,,,,1
661588400,Stanton,Pimer,Software,QA,3583023331,9281160388,7357925070,12104572130,Individual Contributor,71965,19-07-2013,,,,1
662071314,Tracey,Nore,Operations,Project Management,1042621318,934452372,8375539146,12104572130,Individual Contributor,73191,29-09-2017,,,,1
665632691,Rosaleen,Pentelo,Finance,Accounting,460923431,7396879268,5400546882,12104572130,Individual Contributor,88670,06-05-2021,,,,1
668973582,Tessi,Swine,Software,Technical Support,1880200034,2018169686,6129740252,12104572130,Individual Contributor,78866,28-11-2019,24-10-2020,Involuntary,Performance,0
672942281,Phillie,Dallan,Marketing,Public Relations,2668671041,6010476544,4092540016,12104572130,Individual Contributor,71991,05-11-2017,,,,1
673588551,Raphael,Steventon,Software,QA,6969442245,500369130,6268712051,12104572130,Individual Contributor,99481,27-06-2012,,,,1
673910323,Dorothee,Malitrott,Product Development,Product Marketing,7928121193,3438576425,2316448272,12104572130,Individual Contributor,96575,23-10-2020,,,,1
677352149,Mac,Blissitt,R&D,Research,5279525268,5760565657,3792599203,12104572130,Individual Contributor,71015,21-03-2015,31-01-2017,Involuntary,Termination for cause,0
683198210,Adelbert,Motten,Software,Technical Support,3899352413,6268712051,12104572130,,Team Lead,82018,07-02-2017,,,,1
691269380,Grady,Fernehough,Operations,Supply Chain,293579828,4521656077,9843016922,12104572130,Individual Contributor,82049,26-02-2021,,,,1
692526841,Philly,Trass,Sales,Account Management,2612461749,4098218245,12104572130,,Team Lead,86826,09-03-2015,,,,1
693727378,Sarine,Swetmore,Software,QA,7392629634,2870084555,3159687889,12104572130,Individual Contributor,81944,05-10-2021,,,,1
698086933,Calla,Monger,Marketing,Public Relations,8433191749,8006539791,4092540016,12104572130,Individual Contributor,81506,29-08-2018,,,,1
700354922,Niles,Mcsarry,Sales,Account Management,7246033069,2169536929,12104572130,,Team Lead,70948,21-05-2018,22-02-2020,Voluntary,More flexible benefits,0
702442395,Rosalie,Surmeyers,Procurement,Procurement,584122183,12104572130,,,Manager,72721,06-12-2017,,,,1
708917092,Loretta,Jerram,Software,Technical Support,642542467,2107182373,12104572130,,Team Lead,87136,19-04-2018,,,,1
715711338,Gardner,Gardner,HR,Training,5848905519,977946997,7870535481,12104572130,Individual Contributor,56671,03-06-2012,,,,1
717041610,Cassondra,Ledbury,Operations,Project Management,4923426918,934452372,9452810041,12104572130,Individual Contributor,75903,18-02-2020,,,,1
719032047,Sinclare,Petrillo,Operations,Project Management,5194718228,91052068,1740357466,12104572130,Individual Contributor,72121,10-03-2014,20-03-2016,Voluntary,Career change,0
719280514,Bert,Probet,Software,Software Development,5705066913,3159687889,12104572130,,Team Lead,111871,30-09-2014,,,,1
720134547,Tabitha,Ingilson,HR,Recruiting,5267318679,977946997,1871591752,12104572130,Individual Contributor,58716,05-12-2014,,,,1
727173026,Giff,Wray,Sales,Account Management,5103103148,2305445429,3664844848,12104572130,Individual Contributor,68392,06-02-2021,,,,1
728255265,Leeann,Weyman,Finance,Financial Planning,3784100768,7265175724,5312370235,12104572130,Individual Contributor,77858,18-04-2019,,,,1
731490111,Casey,Cragoe,Customer Service,Account Management,6367159762,3800737707,9657388599,12104572130,Individual Contributor,55966,26-06-2017,12-07-2018,Voluntary,Better salary,0
731665178,Maurine,Jordeson,HR,Benefits,5356337911,5187621014,8377149542,12104572130,Individual Contributor,67743,15-03-2021,,,,1
735838273,Dorthea,Shadrack,Sales,Business Development,6531988791,6002694929,390131335,12104572130,Individual Contributor,71948,23-03-2015,,,,1
740906809,Khalil,Cliburn,Product Development,Product Management,7048513680,4754231337,12104572130,,Team Lead,98309,02-05-2020,,,,1
741690883,Hans,Sergean,Software,QA,4645585274,9798129566,259741855,12104572130,Individual Contributor,91103,02-06-2013,,,,1
